X,Y1,Y2
5.125628140703518,-2.3223881931906205,-0.7254687232059241
5.175879396984925,-2.3137044238953606,-0.7382514714119705
5.226130653266332,-2.1889546650775813,-0.8001630225301611
5.276381909547739,-2.0659576774829804,-0.7848160017834331
5.326633165829146,-1.845685885363728,-0.6669465991561307
5.376884422110553,-1.939430352892876,-0.8517194125955918
5.42713567839196,-1.8486138568177903,-0.7353823336638817
5.477386934673367,-1.7944638144667568,-0.8075169453524069
5.527638190954774,-1.8870049918585632,-0.8059418463403042
5.577889447236181,-1.6016501998714625,-0.6708365928557878
5.628140703517588,-1.4929270898786295,-0.6943712235667069
5.678391959798995,-1.1489885205282775,-0.691411493514574
5.728643216080402,-1.3076654085857569,-0.6377076661947024
5.778894472361809,-1.1484981495015718,-0.7612837166323281
5.8291457286432165,-1.0698167347277727,-0.6899443132407915
5.8793969849246235,-1.0687449785122014,-0.7835397818652484
5.9296482412060305,-0.7213416444487716,-0.7140785446818564
5.9798994974874375,-0.6427736469334516,-0.7530903135911209
6.030150753768845,-0.5201877182901217,-0.723545781810505
6.080402010050252,-0.570921316660818,-0.6664770139464408
6.130653266331659,-0.2201498994520368,-0.8001291856841845
6.180904522613066,-0.38120290687334357,-0.5009386486590972
6.231155778894473,-0.0634466430129697,-0.80219376149235
6.28140703517588,0.214891877733401,-0.8139582218068134
6.331658291457287,0.013488962630213652,-0.5671964128542677
6.381909547738694,0.17095760031043175,-0.5938181374968223
6.432160804020101,0.3505845403213045,-0.6000459595775619
6.482412060301508,0.40093909039074216,-0.5885813559982107
6.532663316582915,0.4041812811243196,-0.641070776919688
6.582914572864322,0.671028898742262,-0.7174617968173209
6.633165829145729,0.6595145312086437,-0.6074941709074257
6.683417085427136,0.9110212872280247,-0.6695651690041833
6.733668341708543,0.865694441484091,-0.49053581492657344
6.78391959798995,1.2023920312775542,-0.5883653333335126
6.834170854271357,1.0543685070900968,-0.6412230842967066
6.884422110552764,1.1810813880430273,-0.5752170454127662
6.934673366834171,1.3703155489423315,-0.485571595862913
6.984924623115578,1.2364403730951685,-0.5663950836985108
7.035175879396985,1.4475472651566608,-0.5747652322380443
7.085427135678392,1.6153476311473003,-0.4500495112619399
7.135678391959799,1.3781427414717804,-0.4311437019302939
7.185929648241206,1.6059281414674904,-0.48689740232057976
7.236180904522613,1.6562557927917578,-0.46320474362548014
7.28643216080402,1.7454177331497045,-0.3721244378685516
7.336683417085427,1.5746328156602036,-0.5186938421701848
7.386934673366834,1.5914818460008626,-0.4925132652042613
7.437185929648241,1.7950344956473567,-0.4008177163748631
7.4874371859296485,1.7859941705905706,-0.3268502460643537
7.5376884422110555,1.7889953342181337,-0.25027532835157984
7.5879396984924625,1.8005115224194312,-0.10902351082346112
7.63819095477387,1.6941530445577873,-0.14532468294889803
7.688442211055277,1.7761578203505242,-0.22096235018885357
7.738693467336684,1.7676462844571021,-0.1801041931363417
7.788944723618091,1.647102639152591,-0.25105780884584333
7.839195979899498,1.8802889171754815,-0.12464093728103995
7.889447236180905,1.7114456739967967,-0.12303924746718328
7.939698492462312,1.510681120784098,-0.03270328909085233
7.989949748743719,1.6568527580164853,-0.11793953426933726
8.040201005025127,1.451007381112969,0.04701321318146977
8.090452261306533,1.5806254193656601,0.17915684521546116
8.14070351758794,1.5676667350981852,0.04629098701683839
8.190954773869347,1.3163768315503417,0.1290692259744138
8.241206030150755,1.4384791483854749,0.19005485679353412
8.291457286432161,1.3244963529222886,0.113433437244142
8.341708542713569,1.3042123133462782,0.2088105065459713
8.391959798994975,1.3485239989033904,0.22079193490475174
8.442211055276383,1.0695402703645536,0.262669057173004
8.492462311557789,0.9526865266166047,0.20915488562616597
8.542713567839197,0.8721907378202989,0.32259197244243604
8.592964824120603,0.812100543124672,0.40369820044369176
8.643216080402011,0.818325069995387,0.5327807571883127
8.693467336683417,0.7926743205593445,0.5173070342243841
8.743718592964825,0.7192756980541551,0.670288861954913
8.793969849246231,0.7082453761750845,0.4116319069744834
8.84422110552764,0.561964330089389,0.6087251761314378
8.894472361809045,0.6427078889552271,0.5726060012498352
8.944723618090453,0.409460362358431,0.8056017649153059
8.99497487437186,0.6487136333399077,0.5376280566775685
9.045226130653267,0.38253958285540524,0.5657217640971975
9.095477386934673,0.1803321100597095,0.6203006022600215
9.145728643216081,0.10811166208526235,0.4976137484121126
9.195979899497488,0.21594278108459802,0.6863141614582213
9.246231155778895,0.10143218264070886,0.6908888784226401
9.296482412060302,0.15507840733410364,0.8086815363225209
9.34673366834171,0.0949285166269727,0.8534851130905393
9.396984924623116,0.008464070701764682,1.0313198335515013
9.447236180904524,-0.09640627143028191,0.9617618213045058
9.49748743718593,-0.18615552858682788,0.8305661908037287
9.547738693467338,-0.09761314112156211,0.8183693972340276
9.597989949748744,0.019139927938900875,0.9756712255234476
9.648241206030152,-0.053801165539818015,0.8109361382267453
9.698492462311558,-0.20361693751138535,1.1406958481549772
9.748743718592966,-0.06065434736825662,1.0880950861221639
9.798994974874372,-0.033467503759192725,0.9337475135057028
9.84924623115578,-0.14953564962142915,0.8176834660971253
9.899497487437186,-0.03010438859551323,1.1304419462683353
9.949748743718594,-0.019237881470914975,0.9872963389723266
10.0,-0.11429702978306232,1.123781631197346
